ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
202e4917-e744-41bf-965a-81edcded9d5f,Toxic Weapons,毒性武器,Your items have +2/3/4 for each Weapon you have [2/3/4],己方每拥有一件武器，己方物品+2/3/4 [2/3/4],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Karnok,Weapon / 武器,PoisonRef / 剧毒引用,Icon_Skill_ExoticHerbs.png,,,0
20db8a31-f74d-40d2-a5a5-db28e3261bea,Diamond Fangs,钻石獠牙,Your Small Diamond-tier items' Cooldowns are reduced by 20/30/40/50%,己方小型钻石级物品的冷却时间缩短20/30/40/50%,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_DiamondFangs.png,,,0
22e88b23-7497-4cb9-92a9-6d5e6bde6373,Passive Power,被动能量,"Your items with no Cooldown have +25/50% Damage, Burn, Poison, Shield, Heal, and Regen",己方无冷却时间的物品+25/50%伤害、灼烧、剧毒、护盾、治疗和生命再生量,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用 | BurnRef / 灼烧引用 | PoisonRef / 剧毒引用 | ShieldRef / 护盾引用 | HealRef / 治疗引用 | RegenRef / 再生引用,Icon_Skill_MON_PassivePower,,,0
239aeabb-0b0c-484d-a761-ee68ede3223c,Lash Out,狂怒一击,"At the start of each fight, Poison 3/6/9/12",每场战斗开始时，造成3/6/9/12剧毒,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Poison / 剧毒,Icon_Skill_MON_LashOut_01,,,0
254017cc-e3b9-486e-9276-850867ceba6b,Standardized Defenses,,Your Medium items have +6/18/36/60,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉 | Dooley / 杜利 | Pygmalien / 皮格马利翁,,ShieldRef / 护盾引用,Icon_Skill_StandardizedDefences.png,,,0
25c63d19-8254-47f8-acc9-519ee5a69e1f,Left-Handed,左撇子,Your leftmost Weapon deals +10/20/40/80,己方最左侧的武器+10/20/40/80伤害,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Karnok,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_LeftHanded.png,,,0
279ca038-9f02-45ea-a946-7bd05be37d57,Defender,,You have +50/150/300/500 Health and your Shield items' Cooldowns are reduced by 1/2/3/4%,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,,ShieldRef / 护盾引用 | Cooldown / 冷却 | Health / 生命值,Icon_Skills_Defender.png,,,0
280eb842-0600-4f2c-bbf9-01926b43f1dc,Emergency Burn,应急灼烧,"The first time you fall below half Health each fight, Burn 20/30/40",每场战斗中首次生命值降至一半以下时，造成20/30/40灼烧,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,,Burn / 灼烧,Icon_Skill_EmergencyBurn.png,,,0
292f58c0-409b-4de7-a8d2-099a8629aa5e,Toughness,坚固,Your items have +5/10/20/40,己方物品+5/10/20/40,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Karnok,,ShieldRef / 护盾引用,Icon_Skill_Toughness.png,,,0
2a2ef40a-38d6-4441-ad43-76fc01f31eb4,Precision Diver,,Your Aquatic items have +8/10/12% Crit Chance,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,Crit / 暴击,Icon_Skill_PrecisionDiver.png,,,0
2a8dc6f4-d77a-4231-8329-5c02e51a5230,It's All Connected,万物互联,"Your items have their cooldown reduced by 2/3% for each of the following types you have: Tech, Friend, Apparel, Tool, Weapon",你拥有以下类型每有一种，己方物品冷却时间缩短2/3%：科技、伙伴、服饰、工具、武器,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Apparel / 服饰 | Weapon / 武器 | Tool / 工具 | Tech / 科技 | Friend / 伙伴,Cooldown / 冷却,Icon_Skills_MON_TheyAreComing,,,0
2aabac27-fb64-44df-96f5-b1dac0b23b1c,Hardened Shield,强化护盾,Your items have +10/20/30 Shield for each Weapon your enemy has [10/20/30],敌人每拥有一件武器，己方物品就+10/20/30护盾 [10/20/30],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Karnok | Vanessa / 凡妮莎,,ShieldRef / 护盾引用,Icon_Skill_HardenedShield.png,,,0
2aca51d6-c6c8-43d5-98d0-88741d996378,Catalytic Converter,,"The first 4/8/12 times you use a Relic each fight, Poison 5",每场战斗中前4/8/12次使用遗物时，造成5剧毒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Relic / 神器,Poison / 剧毒,Icon_Skill_MAK_CatalyticConverter,,,0
2b081d19-8f82-44fd-b6d2-0daeaf97a85e,Frontline Logistics,前线勤务,"When you use an Ammo item, your items gain 3/6/9",当你使用弹药物品时，己方物品获得3/6/9,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Karnok,Weapon / 武器,AmmoRef / 弹药引用 | DamageRef / 伤害引用,Icon_Skill_FrontlineLogistics,,,0
2c4b4d14-19db-4d75-9fb6-a377d9ca9882,Chilling Touch,寒霜之触,"The first time you Freeze each fight, Slow all enemy items for 1/2/3 second(s)",每场战斗中首次触发冻结时，减速所有敌方物品1/2/3秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,FreezeRef / 冻结引用 | Slow / 减速,Icon_Skill_MON_ChillingTouch.png,,,0
2c637e34-ea4d-4532-9118-fddd9e637342,Improvised Heal,,"When you Crit, your items gain 10/20/30",当你暴击时，己方物品获得10/20/30,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,,HealRef / 治疗引用 | CritRef / 暴击引用,Icon_Skill_ImprovisedHealing.png,,,0
2d0e4193-304d-4cf8-8232-6386abdf7230,Quick Study,快速学习,"The first time you use an item each fight, Haste  Relic item(s) for 2 second(s)",每场战斗中首次使用物品时，加速件遗物物品2秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Relic / 神器,Haste / 加速,Icon_Skill_MAK_QuickStudy,,,0
2d9ee50a-e31b-4b43-b667-ca93ed1e248f,Quicken Weapons,,The Cooldowns of your Weapons with Cooldown greater than 10 seconds are reduced by 1000/2000 second(s),[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,Weapon / 武器,Cooldown / 冷却,Icon_Skill_QuickDraw.png,,,0
2df5681c-8c5c-400a-baa0-ad73391cc085,Flash Freeze,闪速冻结,Your Chilled items' Cooldowns are reduced by 1000 second,己方霜冻物品的冷却时间缩短1000秒。,Medium / 中型,Diamond / 钻石,Diamond,Jules / 朱尔斯,,Cooldown / 冷却 | ChilledReference,Icon_Skill_JUL_FlashFreeze,,,0
2efc2530-badd-4460-9b03-9d34a10a85de,Bombs Away!,炸飞！,"The first 4/8/12 times you use a Drone or Vehicle each fight, Burn 5",每场战斗中前4/8/12次使用无人机或载具时，造成5灼烧,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛拉,Vehicle / 载具 | Drone,Burn / 灼烧,Icon_Skill_FireAccelerant.png,,,0
304d505a-d914-4264-9142-b6efb7aca1ff,Flurry of Blows,连环打击,"The first 4/8 times you use a Weapon each fight, Charge an item 1 second(s)",每场战斗中你前4/8次使用武器时，充能一件物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,Charge / 充能 | DamageRef / 伤害引用,Icon_Skill_ExtraArms.png,,,0
30df1bd1-0465-4203-b15b-d44a9fcec9a1,Quick Bite,先啃为快,"The first time you use an item each fight, charge your Heated and Chilled items 1/2 second(s)",每场战斗中首次使用物品时，充能己方高温和霜冻物品1/2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,,Charge / 充能 | HeatedReference | ChilledReference,Icon_Skill_JUL_QuickBite,,,0
315dc6e8-bc86-4ea5-9c6a-23848028456a,Gunner,炮手,Your items have +1/2/3 Max Ammo,己方物品+1/2/3最大弹药量,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Karnok,,Ammo / 弹药,Icon_Skill_Gunner.png,,,0
318e27ee-611e-4e8b-bf3b-ae9982494453,The Best Defense,以攻为守,"When you use a Weapon, Weapons adjacent to it gain 3/6/9",当你使用武器时，与其相邻的武器获得3/6/9,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_TheBestDefence.png,,,0
31e244c7-e013-4e6c-a51c-4f0ca8d10472,Strong Arm,强健手臂,Your items have + Damage equal to 1/2/3 times your Income [1/2/3],己方物品+伤害，增幅等于1/2/3乘以你的收入 [1/2/3],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用 | EconomyRef / 经济引用,Icon_Skill_StrongArm.png,,,0
32573ba4-0fd4-49fd-b217-d772efbd0745,Give it a Whack,敲打一下,"When you use a Tool, charge an adjacent item 1 second",当你使用工具时，充能一件相邻物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Tool / 工具,Charge / 充能,Icon_Skills_MON_GiveItaWhack,,,0
32e45628-c864-4f99-a2e8-94efe6f37cdc,Static Acceleration,静态加速,"When you Haste, your items gain 1/2/3% Crit Chance",当你加速时，己方物品+1/2/3%暴击率,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克 | Vanessa / 凡妮莎 | Jules / 朱尔斯 | Karnok,,HasteRef / 加速引用 | Crit / 暴击,Icon_Skill_StaticAcceleration.png,,,0
338b9fbe-0131-4d89-8661-13aa2dd0c9a1,Submerged,潜水,Your items have +5/10/15 and 5/10/15 for each Aquatic item you have [5/10/15/5/10/15],己方拥有的每件水系物品使己方物品+5/10/15和5/10/15 [5/10/15/5/10/15],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器 | Aquatic / 水生,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_VAN_Submerged,,,0
34ad2511-dec9-4e8f-8392-1cc691e77b87,Deadly Eye,致命眼光,Your Weapons have +5/10/15/20% Crit Chance,己方武器+5/10/15/20%暴击率,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Karnok,Weapon / 武器,Crit / 暴击,Icon_Skill_DeadlyEye.png,,,0
3510040e-9d43-4e2a-867e-96cc6740a139,Improvised Weaponry,临时军火,"When you Crit, your items gain 5/10/15",当你暴击时，己方物品获得5/10/15,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克 | Jules / 朱尔斯 | Karnok,Weapon / 武器,DamageRef / 伤害引用 | CritRef / 暴击引用,Icon_Skill_ImprovisedWeaponry.png,,,0
35cd34d4-80f5-48bd-95ed-5bb7fde3d21c,Flanking Aid,,"The first time you use a Large item each fight, adjacent items gain 15/20/25",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克,,HealRef / 治疗引用,Icon_Skill_FlankingAid.png,,,0
3618e79d-de41-4c92-9ea5-55d1f79b8330,Emergency Landing,紧急着陆,"The first time you fall below half Health each fight, Heal 10% of your Max Health for each of your Flying items, then your items stop Flying",每场战斗中首次生命值降至一半以下时，己方每拥有一件飞行物品便治疗10%最大生命值，然后己方物品停止飞行,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,,Flying / 飞行 | Heal / 治疗 | FlyingRef / 飞行引用 | Health / 生命值,Icon_Skill_STE_EmergencyLanding,,,0
36410add-d0de-4618-a099-ceb32a87c589,Tiny Dancer,小小舞者,"If you have at least 7 items, your items' Cooldowns are reduced by 5/10%",如果己方至少有7件物品，己方物品冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Vanessa / 凡妮莎 | Jules / 朱尔斯,,Cooldown / 冷却,Icon_Skill_TinyDancer.png,,,0
369a6704-2727-4cea-be27-01b76c82df45,Hunker Down,暂避风头,When the Sandstorm starts you take 25/50/75% less Damage for the rest of the fight,沙尘暴开始时，本场战斗剩余时间内你受到的伤害减少25/50/75%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,,Icon_Skill_MON_GlidedShell_03.png,,,0
3715da61-af37-49c6-aa7d-68804484b685,Chemical Fire,化学燃焰,Your items have +2/4/6 | Your items have +2/4/6,己方物品+2/4/6 | 己方物品+2/4/6,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克 | Vanessa / 凡妮莎,,PoisonRef / 剧毒引用 | BurnRef / 灼烧引用,Icon_Skill_ChemicalFire.png,,,0
3728b5fe-43aa-4f77-b7a8-b20c3b359295,Creeping Toxins,蜗行毒素,"The first 4/8 times you Slow each fight, Charge a Poison item 1 second(s)",每场战斗中前4/8次触发减速时，充能一件剧毒物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克 | Karnok,,Charge / 充能 | PoisonRef / 剧毒引用 | SlowRef / 减速引用,Icon_Skill_CreepingToxines.png,,,0
3735516a-1517-40fe-b158-9ccee3758fef,Building Crescendo,递进高潮,"When you use an item, your items gain 1/2% Crit Chance",当你使用物品时，己方物品+1/2%暴击率,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克 | Karnok,,Crit / 暴击,Icon_Skill_BuildingCrescendo.png,,,0
37efcae2-779d-4a60-95c6-0d663d7e0113,Double Down,双倍押注,"The first time you fall below half Health each fight, double the Damage of your leftmost Weapon",每场战斗中首次生命值降至一半以下时，己方最左侧武器的伤害翻倍,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_DoubleDown.png,,,0
3849770c-59df-4471-b0b0-f02713be8bb0,Full Arsenal,全副武装,"Your item's Cooldowns are reduced by 2/4% if you have a Vehicle, reduced by 2/4% if you have a Weapon, and reduced by 2/4% if you have a Tool",如果你拥有载具，己方物品冷却时间缩短2/4%；如果你拥有武器，冷却时间缩短2/4%；如果你拥有工具，冷却时间缩短2/4%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Vehicle / 载具 | Weapon / 武器 | Tool / 工具,Cooldown / 冷却,Icon_Skill_MON_HighImpact.png,,,0
385d9634-f0ab-41f0-be0b-7b2eb280282f,Ancient Vengeance,远古复仇,"When an enemy uses a Weapon, Charge a Relic 1 second",当敌人使用武器时，充能一件遗物1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Relic / 神器,Charge / 充能,Icon_Skill_MON_AncientVengeance,,,0
3865bde8-45b8-49d6-8945-0453c24251a9,Sharpshooter,神射手,"Your leftmost and rightmost Weapons have +10% Crit Chance | If you only have one Weapon, it has double Crit Damage",己方最左侧和最右侧的武器+10%暴击率 | 如果你只拥有一件武器，其暴击伤害翻倍,Medium / 中型,Diamond / 钻石,Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Karnok,Weapon / 武器,DamageRef / 伤害引用 | Crit / 暴击,Icon_Skill_Sharpshooter.png,,,0
38b71a62-71d4-40df-83b8-f4a1f92df539,Monster Tracker,怪物追踪者,"When you defeat a Gold-tier or higher Monster, get a Loot item | Your Loot items have +1 value",当你击败黄金级或更高级别的怪物时，获得一件战利品物品 | 己方战利品物品+1价值,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,,EconomyRef / 经济引用,Icon_Skill_KAR_MonsterTracker,,,0
38eb79ab-a415-4a8b-ab61-5a7370397b59,Still Focus,静心凝神,"When you stop being Enraged, Charge your non-Weapons 1/2 second(s)",当你退出暴怒状态时，充能己方非武器物品1/2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Karnok,,RageReference | Charge / 充能,Icon_Skill_KAR_StillFocus,,,0
3b3b1f2b-7f43-440d-807b-61eea3a65cb0,Void Rage,虚空之怒,"When you Burn, Haste an item for 1 second",触发灼烧时，加速一件物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Haste / 加速 | BurnRef / 灼烧引用,Icon_Skill_MON_VoidRake.png,,,0
3b4c3700-6c77-4954-a3e1-dfeaeab08c4a,Hardly Workin',假装努力,"The first 4/8 times you Slow each fight, Charge a Regen item 1 second(s)",每场战斗中前4/8次触发减速时，充能一件生命再生物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克 | Jules / 朱尔斯,,SlowRef / 减速引用 | RegenRef / 再生引用 | Charge / 充能,Icon_Skill_HardlyWorkin.png,,,0
3c42764f-2a89-4fa2-b901-ca2ec127c411,Prosperity,繁荣昌盛,Your items have +Shield equal to the value of your items,己方物品+护盾，等量于己方物品的价值,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,ShieldRef / 护盾引用 | EconomyRef / 经济引用,Icon_Skill_MON_BananaBreak_02.png,,,0
3c90df05-0cf7-4555-bebc-4eedd5d46356,Thrill of the Flight,凌空的刺激,Your Flying items' Cooldowns are reduced by 5/10%,己方飞行物品的冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,,FlyingRef / 飞行引用 | Cooldown / 冷却,Assets/TheBazaar/Art/UI/Skills/Stelle/Icon_Skill_STE_ThrillOfTheFlight.png,,,0
3c9eefb8-f348-486b-9ec2-a4920f71bee4,Well-Oiled Machine,上油机械,"When you use a Core, reduce an item's Cooldown by 5%",当你使用核心时，一件物品的冷却时间缩短5%,Medium / 中型,Diamond / 钻石,Diamond,Dooley / 杜利,Core / 核心,DamageRef / 伤害引用 | Cooldown / 冷却,Icon_Skill_DOO_WellOiledMachine.png,,,0
3d75530d-ebad-46fa-a0da-04df6cdb9e5a,Reinforced Steel,强化钢,"When you use a Property, your items gain 5/10/15 and your items gain 5/10/15",当你使用地产时，己方物品获得5/10/15且己方物品获得5/10/15,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_PYG_ReinforcedSteel.png,,,0
3d9279b1-dbf8-4193-8989-8d2b022533af,Streamline Weapon,精简武器,"When you Haste a Weapon, it gains 5/10/15",加速武器时，那件武器获得5/10/15,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Karnok | Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用 | HasteRef / 加速引用,Icon_Skill_QuickDraw.png,,,0
3dd2dbac-97ee-4fc4-ac31-4d885d19e2ed,CPU Throttling,CPU 降频,"The first 5/10 times you use a Core each fight, Slow an item for 2 second(s)",每场战斗中首次使用核心物品的5/10次内，减速一件物品2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,Slow / 减速,Icon_Skill_CPUThrotteling.png,,,0
40118425-c016-4400-826d-f6ea40b2fc39,Flashy Mechanic,炫技机械师,"When you use a Tool, items adjacent to it gain 3/6/9% Crit Chance",当你使用工具时，其相邻物品+3/6/9%暴击率,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,Tool / 工具,Crit / 暴击,Icon_Skill_FlashyMechanic.png,,,0
4160a158-6809-410d-9b7a-21a27fb12f93,Haunting Flight,鬼魅飘飞,"The first time you use an item each fight,  Small item(s) start Flying",每场战斗中首次使用物品时，件小型物品开始飞行。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Flying / 飞行,Icon_Skill_MON_HauntedKimono.png,,,0
4199514b-f966-462b-8f5d-7188033bc9d1,Secret Ingredient,秘密食材,"If you have exactly 1 Food, when you use it, give your Weapons 10/20",如果己方正好有1件食物，使用时，使己方武器获得10/20,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物 | Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_JUL_SecretIngridient,,,0
41b9dac8-8020-4a0b-bd4e-c069b4cb1caf,Honed Strike,锐化打击,"When you use an item, it gains 5/10% Crit Chance",使用物品时，该物品+5/10%暴击率,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Dooley / 杜利 | Karnok,,Crit / 暴击,Icon_Skill_HonedStrike.png,,,0
4225d131-791a-4ea4-ab0e-80a3343a3253,Defensive Stance,防御姿态,"When you use a Weapon, your items gain 3/6/9",当你使用武器时，己方物品获得3/6/9,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Karnok,Weapon / 武器,ShieldRef / 护盾引用 | DamageRef / 伤害引用,Icon_Skill_DefensiveWeapons.png,,,0
42a245de-4281-40d1-ad98-7a79b471aefe,Berserker,狂战士,"While your enemy has more Health than you, your Weapons' Cooldowns are reduced by 5/10/15%",当敌人生命值高于你时，己方武器冷却时间缩短5/10/15%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,Cooldown / 冷却,Icon_Skill_Berserker.png,,,0
42a673e6-f6cd-45ea-89e2-d37614271016,Crimson Dash,绯红冲锋,Your Lifesteal Weapons' Cooldowns are reduced by 1000 second,己方吸血武器冷却时间缩短1000秒,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,Weapon / 武器,Cooldown / 冷却,Icon_Skill_Mak_CrimsonDash.png,,,0
42c33f6c-a233-4ad1-8f04-b1cadac3a15f,Toxin Injector,毒素注射器,"The first time you use an item each fight, Haste  Poison item(s) for 2 second(s)",每场战斗中首次使用物品时，加速件剧毒物品2秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,PoisonRef / 剧毒引用 | Haste / 加速,Icon_Skill_ToxicInjector.png,,,0
42ca6153-fe5b-44b4-a043-f14870659472,Oceanic Rush,海洋冲锋,"The first time you use an item each fight, Haste  Aquatic item(s) for 2 second(s)",每场战斗中首次使用物品时，加速件水系物品2秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,Haste / 加速,Icon_Skill_ChillZone.png,,,0
43b5e350-ec7f-4236-aaa4-fbcd0c7721de,Product Showcase,产品展示台,"When one of your items runs out of ammo, Charge items adjacent to it 1/2 second(s)",当己方一件物品弹药耗尽时，充能其相邻物品1/2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Ammo / 弹药 | Charge / 充能,Icon_Skill_MON_ProductShowcase,,,0
4589a64c-fdc8-4334-a2c7-05a3a8b2c5da,Rapid Thaw,,"When your items are Frozen, reduce the duration by 2000/3000/4000 second(s)",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Mak / 马克 | Stelle / 斯黛拉 | Dooley / 杜利 | Jules / 朱尔斯,,FreezeRef / 冻结引用,Icon_Skill_RapidReconstruction.png,,,0
464e7a29-ef42-4242-9adc-9e99b9299a58,It's a Drone,这就是无人机,Your leftmost item is a Drone and has its cooldown reduced by 3/6%,你最左侧的物品变为无人机，且冷却时间缩短3/6%,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,Drone,,Icon_Skill_STE_ItsaDrone,,,0
4797e5ba-c3ac-4b32-a7ef-93c0a45d1c4f,The Right Tool,趁手工具,Your non-Tool items have +5/10/15% Crit Chance for each Tool you have [5/10/15],己方每拥有一件工具，己方非工具物品+5/10/15%暴击率 [5/10/15],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Tool / 工具,Crit / 暴击,Icon_Skill_MON_TheRightTool.png,,,0
4a443bdd-f949-4fb5-9ccd-a710f74d2311,Dual Wield,双持,"If you have exactly 2 Weapons, your items have +50% Crit Chance",如果己方恰好有2件武器，己方物品+50%暴击率,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Crit / 暴击,Icon_Skill_MON_BarrelOfThieves_01.png,,,0
4b491993-ccc9-4021-a347-5492a51f7b30,Second Wind,重整气息,"The first time you use a Large item each fight, Heal equal to 20/40/60% of your Max Health [0]",每场战斗中首次使用大型物品时，获得治疗，等量于你最大生命值的20/40/60%[0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Karnok,,Heal / 治疗 | HealthRef / 生命值引用,Icon_Skill_SecondWind.png,,,0
4bcc9eeb-5fa9-4b1f-85b1-d3dfd198d38f,Augmented Weaponry,增强军火,"Your items have +1. When you sell a Small item, this gains 1/2 bonus",己方物品+1。出售一件小型物品时，此物品的加成+1/2,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用,Icon_SKILL_MON_AugmentedWeaponry.png,,,0
4c03126d-f0d6-44f4-8269-5133fb221c4f,Toxic Regeneration,,"The first 4/8/12 times you use a Relic each fight, Poison 5",每场战斗中前4/8/12次使用遗物时，造成5剧毒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_ToxicRegeneration,,,0
4c6d6a91-cc1b-4d40-8ff6-d2c8bbe40c81,Calming Vitality,宁息活力,"When you stop being Enraged, Heal for 15/30% of your Max Health",当你脱离暴怒状态时，按你最大生命值的15/30%获得治疗,Medium / 中型,Gold / 黄金,Gold/Diamond,Karnok,,RageReference | Heal / 治疗 | Health / 生命值,Icon_Skill_KAR_CalmingVitality,,,0
